"","League","Gender","Country","Season","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score_Final","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score_Final","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","time_start","stint_length","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","match_id"
"53","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League","Leicester City","Home",1,40,FALSE,1,"Kick-off",NA,"0:00","Leicester City_Wolverhampton Wanderers"
"54","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League","Leicester City","Home",41,21,FALSE,1,"Goal","Jamie Vardy Assist: Ricardo Pereira","1:00","Leicester City_Wolverhampton Wanderers"
"55","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League","Leicester City","Home",62,0,FALSE,2,"Substitute","Boubakary Soumaré for James Maddison","1:00","Leicester City_Wolverhampton Wanderers"
"56","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League","Leicester City","Home",62,4,FALSE,2,"Substitute","Jannik Vestergaard for Ayoze Pérez","1:00","Leicester City_Wolverhampton Wanderers"
"57","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League",NA,"Away",66,6,FALSE,2,"Substitute","Leander Dendoncker for João Moutinho","1:00","Leicester City_Wolverhampton Wanderers"
"58","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League","Leicester City","Home",72,14,FALSE,2,"Substitute","Kelechi Iheanacho for Harvey Barnes","1:00","Leicester City_Wolverhampton Wanderers"
"59","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League",NA,"Away",86,5,FALSE,2,"Substitute","Morgan Gibbs-White for Francisco Trincão","1:00","Leicester City_Wolverhampton Wanderers"
"60","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Leicester City","4-2-3-1",1,0.8,"Jamie Vardy · 41&rsquor;",1,0,"Wolverhampton Wanderers","3/4/2003",0,1.1,"",2,0,"https://fbref.com/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League",NA,"Away",91,4,FALSE,2,"Substitute","Fábio Silva for Max Kilman","1:00","Leicester City_Wolverhampton Wanderers"
"61","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",1,1,FALSE,1,"Kick-off",NA,"0:00","Burnley_Brighton & Hove Albion"
"62","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",2,44,FALSE,1,"Goal","James Tarkowski Assist: Ashley Westwood","1:00","Burnley_Brighton & Hove Albion"
"63","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",46,24,FALSE,2,"Substitute","Adam Lallana for Enock Mwepu","1:00","Burnley_Brighton & Hove Albion"
"64","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",70,2,FALSE,2,"Substitute","Ashley Barnes for Jay Rodriguez","1:00","Burnley_Brighton & Hove Albion"
"65","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",72,1,FALSE,2,"Substitute","Jakub Moder for Steven Alzate","1:00","Burnley_Brighton & Hove Albion"
"66","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",73,3,FALSE,2,"Goal","Neal Maupay Assist: Jakub Moder","1:01","Burnley_Brighton & Hove Albion"
"67","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",76,2,FALSE,2,"Substitute","Alexis Mac Allister for Leandro Trossard","1:01","Burnley_Brighton & Hove Albion"
"68","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",78,1,FALSE,2,"Goal","Alexis Mac Allister Assist: Pascal Groß","1:02","Burnley_Brighton & Hove Albion"
"69","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",79,6,FALSE,2,"Substitute","Josh Brownhill for Dwight McNeil","1:02","Burnley_Brighton & Hove Albion"
"70","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",85,10,FALSE,2,"Substitute","Matěj Vydra for Jack Cork","1:02","Burnley_Brighton & Hove Albion"
"71","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",1,1,FALSE,1,"Kick-off",NA,"0:00","Burnley_Brighton & Hove Albion"
"72","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",2,44,FALSE,1,"Goal","James Tarkowski Assist: Ashley Westwood","1:00","Burnley_Brighton & Hove Albion"
"73","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",46,24,FALSE,2,"Substitute","Adam Lallana for Enock Mwepu","1:00","Burnley_Brighton & Hove Albion"
"74","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",70,2,FALSE,2,"Substitute","Ashley Barnes for Jay Rodriguez","1:00","Burnley_Brighton & Hove Albion"
"75","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",72,1,FALSE,2,"Substitute","Jakub Moder for Steven Alzate","1:00","Burnley_Brighton & Hove Albion"
"76","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",73,3,FALSE,2,"Goal","Neal Maupay Assist: Jakub Moder","1:01","Burnley_Brighton & Hove Albion"
"77","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",76,2,FALSE,2,"Substitute","Alexis Mac Allister for Leandro Trossard","1:01","Burnley_Brighton & Hove Albion"
"78","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League",NA,"Away",78,1,FALSE,2,"Goal","Alexis Mac Allister Assist: Pascal Groß","1:02","Burnley_Brighton & Hove Albion"
"79","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",79,6,FALSE,2,"Substitute","Josh Brownhill for Dwight McNeil","1:02","Burnley_Brighton & Hove Albion"
"80","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Burnley","4/4/2002",1,1,"James Tarkowski · 2&rsquor;",2,0,"Brighton & Hove Albion","4-1-4-1",2,1.3,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;",1,0,"https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",85,10,FALSE,2,"Substitute","Matěj Vydra for Jack Cork","1:02","Burnley_Brighton & Hove Albion"
"81","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",1,26,FALSE,1,"Kick-off",NA,"0:00","Chelsea_Crystal Palace"
"82","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",27,13,FALSE,1,"Goal","Marcos Alonso","1:00","Chelsea_Crystal Palace"
"83","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",40,17,FALSE,1,"Goal","Christian Pulisic","2:00","Chelsea_Crystal Palace"
"84","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League",NA,"Away",57,0,FALSE,2,"Substitute","Christian Benteke for Jean-Philippe Mateta","2:00","Chelsea_Crystal Palace"
"85","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League",NA,"Away",57,1,FALSE,2,"Substitute","Joachim Andersen for Jeffrey Schlupp","2:00","Chelsea_Crystal Palace"
"86","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",58,9,FALSE,2,"Goal","Trevoh Chalobah Assist: Mateo Kovačić","3:00","Chelsea_Crystal Palace"
"87","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",67,10,FALSE,2,"Substitute","Reece James for César Azpilicueta","3:00","Chelsea_Crystal Palace"
"88","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League",NA,"Away",77,5,FALSE,2,"Substitute","Jesuran Rak Sakyi for Jaïro Riedewald","3:00","Chelsea_Crystal Palace"
"89","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",82,4,FALSE,2,"Substitute","Kai Havertz for Christian Pulisic","3:00","Chelsea_Crystal Palace"
"90","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",86,9,FALSE,2,"Substitute","Emerson Palmieri for Marcos Alonso","3:00","Chelsea_Crystal Palace"
"91","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",1,26,FALSE,1,"Kick-off",NA,"0:00","Chelsea_Crystal Palace"
"92","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",27,13,FALSE,1,"Goal","Marcos Alonso","1:00","Chelsea_Crystal Palace"
"93","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",40,17,FALSE,1,"Goal","Christian Pulisic","2:00","Chelsea_Crystal Palace"
"94","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League",NA,"Away",57,0,FALSE,2,"Substitute","Christian Benteke for Jean-Philippe Mateta","2:00","Chelsea_Crystal Palace"
"95","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League",NA,"Away",57,1,FALSE,2,"Substitute","Joachim Andersen for Jeffrey Schlupp","2:00","Chelsea_Crystal Palace"
"96","Premier League","M","ENG","2021-2022","8/14/2021","Premier League (Matchweek 1)","Chelsea","3/4/2003",3,0.9,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;",0,0,"Crystal Palace","4/4/2002",0,0.3,"",0,0,"https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",58,9,FALSE,2,"Goal","Trevoh Chalobah Assist: Mateo Kovačić","3:00","Chelsea_Crystal Palace"
