Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90_Playing,Gls,Ast,G_minus_PK,PK,PKatt,CrdY,CrdR,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Expected,npxG_Expected,xA_Expected,npxG+xA_Expected,xG_Per,xA_Per,xG+xA_Per,npxG_Per,npxG+xA_Per,UrlFBref,PlayerFBref,UrlTmarkt,TmPos,Mins_Per_90,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Url,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,MP_Playing.Time,Min_Playing.Time,Mn_per_MP_Playing.Time,Min_percent_Playing.Time,Mins_Per_90_Playing.Time,Starts_Starts,Mn_per_Start_Starts,Compl_Starts,Subs_Subs,Mn_per_Sub_Subs,unSub_Subs,PPM_Team.Success,onG_Team.Success,onGA_Team.Success,plus_per__minus__Team.Success,plus_per__minus_90_Team.Success,On_minus_Off_Team.Success,onxG_Team.Success..xG.,onxGA_Team.Success..xG,xGplus_per__minus__Team.Success..xG,xGplus_per__minus_90_Team.Success..xG,On_minus_Off_Team.Success..xG,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial
2022,Arsenal,Premier League,Kieran Tierney,SCO,DF,24,1997,22,22,1915,21.3,1,3,1,0,0,0,0,0.05,0.14,0.19,0.05,0.19,0.7,0.7,1.9,2.6,0.03,0.09,0.12,0.03,0.12,https://fbref.com/en/players/fce2302c/Kieran-Tierney,Kieran Tierney,https://www.transfermarkt.com/kieran-tierney/profil/spieler/300716,Left-Back,21.3,1,15,5,33.3,0.7,0.23,0.07,0.2,21.2,0,0,0,0.05,0.3,0.3,https://fbref.com/en/players/fce2302c/Kieran-Tierney,904,1164,77.7,17193,5517,352,400,88,449,523,85.9,92,199,46.2,1.9,1.1,22,73,25,16,76,1164,979,185,10,0,97,40,72,0,0,0,0,704,202,258,830,94,53,175,1,904,7,18,37,32,38,1.79,33,2,1,1,1,0,3,0.14,3,0,0,0,0,0,21,12,11,7,3,10,14,71.4,4,162,49,30.2,60,58,44,35,7,0,28,31,52,46,0,1346,68,355,613,472,44,1165,11,25,44,13,1,849,4339,2638,111,39,9,16,8,901,836,92.8,59,22,1915,87,56,21.3,22,87,18,0,NA,4,1.91,33,21,12,0.56,0.5,32.7,23.1,9.6,0.45,0.26,0,7,19,1,72,12,0,0,0,171,16,20,44.4
2022,Arsenal,Premier League,Takehiro Tomiyasu,JPN,DF,22,1998,21,20,1679,18.7,0,1,0,0,0,2,0,0,0.05,0.05,0,0.05,0.8,0.8,0.6,1.4,0.04,0.03,0.08,0.04,0.08,https://fbref.com/en/players/b3af9be1/Takehiro-Tomiyasu,Takehiro Tomiyasu,https://www.transfermarkt.com/takehiro-tomiyasu/profil/spieler/331560,Centre-Back,18.7,0,11,2,18.2,0.59,0.11,0,0,16.1,0,0,0,0.08,-0.8,-0.8,https://fbref.com/en/players/b3af9be1/Takehiro-Tomiyasu,883,1085,81.4,15671,5400,404,455,88.8,376,458,82.1,89,138,64.5,0.6,0.4,12,74,17,13,55,1085,926,159,18,2,122,23,27,0,0,0,0,669,215,201,257,568,73,141,4,883,3,19,23,18,30,1.61,25,1,0,0,0,4,4,0.21,3,0,0,0,0,1,38,17,19,12,7,16,30,53.3,14,221,70,31.7,90,97,34,37,3,0,34,36,74,48,1,1305,74,410,660,313,21,1151,7,15,46.7,9,0,718,3336,1848,73,27,2,19,15,811,750,92.5,29,21,1679,80,49.1,18.7,20,84,16,1,1,1,1.95,30,20,10,0.54,0.38,27.7,22.8,4.8,0.26,-0.15,0,20,14,0,27,17,0,0,0,197,57,51,52.8
2022,Arsenal,Premier League,Ben White,ENG,DF,23,1997,32,32,2880,32,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0.6,1.6,0.03,0.02,0.05,0.03,0.05,https://fbref.com/en/players/35e413f1/Ben-White,Ben White,https://www.transfermarkt.com/ben-white/profil/spieler/335721,Centre-Back,32,0,12,3,25,0.37,0.09,0,0,14.1,0,0,0,0.08,-1,-1,https://fbref.com/en/players/35e413f1/Ben-White,1538,1793,85.8,31146,9415,512,558,91.8,816,883,92.4,197,315,62.5,0.6,-0.6,9,121,6,0,90,1793,1730,63,41,2,193,41,4,0,0,0,0,1361,144,288,171,1464,95,22,2,1538,4,32,36,19,25,0.78,18,1,0,4,1,1,1,0.03,1,0,0,0,0,0,42,23,27,11,4,19,43,44.2,24,252,82,32.5,134,95,23,54,26,0,28,66,108,114,0,2111,251,1015,1123,131,21,2051,7,16,43.8,8,2,1388,7856,4466,100,19,2,9,11,1442,1428,99,3,32,2880,90,84.2,32,32,90,32,0,NA,2,1.88,52,35,17,0.53,1.2,52.3,35.2,17.1,0.53,1.25,0,22,29,0,4,23,0,1,1,302,68,45,60.2
2022,Arsenal,Premier League,Granit Xhaka,SUI,"MF,DF",28,1992,27,27,2327,25.9,1,2,1,0,0,10,1,0.04,0.08,0.12,0.04,0.12,1.2,1.2,2.3,3.5,0.05,0.09,0.14,0.05,0.14,https://fbref.com/en/players/e61b8aee/Granit-Xhaka,Granit Xhaka,https://www.transfermarkt.com/granit-xhaka/profil/spieler/111455,Defensive Midfield,25.9,1,27,5,18.5,1.04,0.19,0.04,0.2,22.8,1,0,0,0.05,-0.2,-0.2,https://fbref.com/en/players/e61b8aee/Granit-Xhaka,1346,1548,87,25063,6693,572,633,90.4,579,641,90.3,169,217,77.9,2.3,-0.3,35,160,45,5,145,1548,1491,57,36,3,193,52,18,0,0,0,0,1159,200,189,1216,203,71,18,11,1346,1,9,45,28,79,3.06,72,2,2,1,0,2,3,0.12,3,0,0,0,0,0,39,24,19,14,6,13,36,36.1,23,300,84,28,101,121,78,36,8,0,28,31,70,28,0,1767,71,345,1020,500,45,1713,18,25,72,18,3,1199,5584,2806,111,39,4,17,24,1369,1297,94.7,59,27,2327,86,68,25.9,27,86,23,0,NA,0,1.78,46,35,11,0.43,0.26,43.2,31.7,11.6,0.45,0.35,0,35,23,2,18,24,0,1,0,248,36,29,55.4
2022,Arsenal,Premier League,Martin Ødegaard,NOR,MF,22,1998,36,32,2785,30.9,7,4,7,0,0,4,0,0.23,0.13,0.36,0.23,0.36,4.8,4.8,6.8,11.6,0.16,0.22,0.38,0.16,0.38,https://fbref.com/en/players/79300479/Martin-Odegaard,Martin Ødegaard,https://www.transfermarkt.com/martin-odegaard/profil/spieler/316264,Attacking Midfield,30.9,7,53,21,39.6,1.71,0.68,0.13,0.33,20.1,12,0,0,0.09,2.2,2.2,https://fbref.com/en/players/79300479/Martin-Odegaard,1355,1598,84.8,23571,5463,668,740,90.3,496,562,88.3,153,223,68.6,6.8,-2.8,76,100,65,4,158,1598,1476,122,32,8,247,35,26,31,17,7,3,1244,172,182,1400,129,34,11,13,1355,7,15,54,34,134,4.33,105,13,6,7,2,1,12,0.39,12,0,0,0,0,0,43,25,5,19,19,12,39,30.8,27,574,154,26.8,107,262,205,18,1,0,17,22,65,12,1,1870,19,222,941,831,72,1741,22,42,52.4,23,2,1334,6775,3612,201,63,13,43,49,1589,1391,87.5,117,36,2785,77,81.4,30.9,32,84,20,4,26,0,1.92,53,39,14,0.45,0.59,50.5,35.1,15.4,0.5,0.87,0,32,23,3,26,25,0,2,0,230,17,25,40.5
2022,Aston Villa,Premier League,Cameron Archer,ENG,"MF,FW",19,2001,3,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,https://fbref.com/en/players/05e8ca6d/Cameron-Archer,Cameron Archer,https://www.transfermarkt.com/cameron-archer/profil/spieler/533662,Centre-Forward,0.3,0,1,0,0,3.33,0,0,NA,13,0,0,0,0.02,0,0,https://fbref.com/en/players/05e8ca6d/Cameron-Archer,5,5,100,91,28,1,1,100,4,4,100,0,0,NA,0,0,0,0,1,0,3,5,5,0,0,0,1,0,0,0,0,0,0,4,1,0,1,3,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,4,0,0,0,2,2,0,0,0,0,1,1,1,0,12,0,1,2,9,3,12,1,2,50,1,0,7,15,0,0,0,0,0,1,9,6,66.7,2,3,27,9,0.8,0.3,0,NA,0,3,9,9,1,1,0,1,3.33,3.41,0.2,0.8,-0.7,-2.21,-2.09,0,3,0,0,0,0,0,0,0,2,1,2,33.3
2022,Aston Villa,Premier League,Leon Bailey,JAM,"FW,MF",23,1997,18,7,761,8.5,1,2,1,0,0,3,0,0.12,0.24,0.35,0.12,0.35,1.6,1.6,0.6,2.2,0.19,0.07,0.26,0.19,0.26,https://fbref.com/en/players/3a233281/Leon-Bailey,Leon Bailey,https://www.transfermarkt.com/leon-bailey/profil/spieler/387626,Left Winger,8.5,1,21,8,38.1,2.48,0.95,0.05,0.13,18.7,4,0,0,0.08,-0.6,-0.6,https://fbref.com/en/players/3a233281/Leon-Bailey,149,224,66.5,2621,580,71,83,85.5,52,74,70.3,20,45,44.4,0.6,1.4,8,4,11,3,20,224,206,18,1,0,39,11,21,12,11,1,0,130,42,52,153,54,5,4,1,149,0,4,7,15,21,2.48,15,1,2,1,2,0,3,0.35,2,0,1,0,0,0,19,12,7,9,3,4,13,30.8,9,145,48,33.1,24,59,62,13,2,0,11,3,22,3,0,355,8,42,126,216,35,334,14,23,60.9,15,1,268,1606,879,58,11,10,26,31,331,246,74.3,56,18,761,42,22.3,8.5,7,69,3,11,25,2,0.89,12,13,-1,-0.12,-0.08,9.9,6.5,3.4,0.4,0.69,0,13,12,3,21,12,0,0,0,43,9,16,36
2022,Aston Villa,Premier League,Emi Buendía,ARG,"FW,MF",24,1996,35,22,1899,21.1,4,6,4,0,0,1,0,0.19,0.28,0.47,0.19,0.47,3.1,3.1,5.5,8.6,0.14,0.26,0.41,0.14,0.41,https://fbref.com/en/players/66b76d44/Emi-Buendia,Emi Buendía,https://www.transfermarkt.com/emiliano-buendia/profil/spieler/321247,Right Winger,21.1,4,44,14,31.8,2.09,0.66,0.09,0.29,17,0,0,0,0.07,0.9,0.9,https://fbref.com/en/players/66b76d44/Emi-Buendia,697,876,79.6,11280,3006,363,424,85.6,246,297,82.8,61,101,60.4,5.5,0.5,45,63,41,3,108,876,821,55,12,10,188,26,19,17,8,4,1,671,106,99,105,723,15,9,7,697,4,17,49,21,74,3.51,61,3,3,2,5,0,10,0.47,7,0,2,1,0,0,52,31,25,19,8,15,44,34.1,29,441,108,24.5,112,205,124,24,5,0,19,18,70,6,0,1165,30,153,577,512,75,1113,30,51,58.8,32,1,818,3777,2072,123,42,6,32,56,972,813,83.6,112,35,1899,54,55.5,21.1,22,77,5,13,16,2,1.11,30,32,-2,-0.09,-0.09,23.8,28.1,-4.3,-0.2,-0.16,0,26,53,3,19,31,0,1,0,172,24,47,33.8
2022,Aston Villa,Premier League,Matty Cash,POL,DF,23,1997,38,38,3377,37.5,4,3,4,0,0,8,0,0.11,0.08,0.19,0.11,0.19,2.4,2.4,1.9,4.4,0.07,0.05,0.12,0.07,0.12,https://fbref.com/en/players/2389cdc2/Matty-Cash,Matty Cash,https://www.transfermarkt.com/matty-cash/profil/spieler/425334,Right-Back,37.5,4,36,13,36.1,0.96,0.35,0.11,0.31,18.2,0,0,0,0.07,1.6,1.6,https://fbref.com/en/players/2389cdc2/Matty-Cash,1120,1586,70.6,20851,8091,482,556,86.7,477,604,79,139,361,38.5,1.9,1.1,25,68,29,14,91,1586,1243,343,35,1,165,50,94,1,0,0,0,819,284,483,139,1030,81,307,3,1120,4,33,49,57,54,1.44,37,4,4,2,6,1,7,0.19,4,2,1,0,0,0,90,44,53,33,4,41,74,55.4,33,511,142,27.8,268,193,50,91,19,0,72,90,180,95,0,2069,158,725,892,575,100,1734,21,36,58.3,23,3,1107,6756,3573,148,44,26,27,49,1159,1033,89.1,105,38,3377,89,98.7,37.5,38,89,35,0,NA,0,1.18,52,50,2,0.05,8.43,43.6,46.9,-3.4,-0.09,3.56,0,45,50,2,94,44,0,1,0,285,44,56,44
2022,Aston Villa,Premier League,Calum Chambers,ENG,DF,26,1995,11,9,831,9.2,1,0,1,0,0,1,0,0.11,0,0.11,0.11,0.11,0.2,0.2,0.1,0.4,0.02,0.01,0.04,0.02,0.04,https://fbref.com/en/players/dc6f5bdd/Calum-Chambers,Calum Chambers,https://www.transfermarkt.com/calum-chambers/profil/spieler/215118,Right-Back,9.2,1,3,1,33.3,0.32,0.11,0.33,1,14.7,0,0,0,0.08,0.8,0.8,https://fbref.com/en/players/dc6f5bdd/Calum-Chambers,384,460,83.5,8361,2650,106,120,88.3,208,227,91.6,67,106,63.2,0.1,-0.1,2,33,5,0,24,460,446,14,12,1,47,5,2,0,0,0,0,323,37,100,20,396,24,2,1,384,1,5,3,7,13,1.41,12,0,0,1,0,0,1,0.11,1,0,0,0,0,0,20,11,11,7,2,5,7,71.4,2,94,31,33,50,40,4,21,10,0,11,11,31,59,0,570,116,338,223,31,7,557,1,2,50,1,0,329,1522,842,19,3,0,0,1,361,350,97,1,11,831,76,24.3,9.2,9,88,8,2,22,6,1.36,17,9,8,0.87,1.21,13,10.5,2.5,0.27,0.53,0,14,3,0,2,11,0,0,0,86,29,28,50.9
2022,Aston Villa,Premier League,Carney Chukwuemeka,ENG,"MF,FW",17,2004,12,2,301,3.3,0,1,0,0,0,0,0,0,0.3,0.3,0,0.3,0.6,0.6,1,1.5,0.17,0.29,0.46,0.17,0.46,https://fbref.com/en/players/b2f9c73e/Carney-Chukwuemeka,Carney Chukwuemeka,https://www.transfermarkt.com/carney-chukwuemeka/profil/spieler/659459,Central Midfield,3.3,0,4,1,25,1.2,0.3,0,0,15.9,0,0,0,0.14,-0.6,-0.6,https://fbref.com/en/players/b2f9c73e/Carney-Chukwuemeka,98,120,81.7,1461,245,50,60,83.3,40,44,90.9,5,7,71.4,1,0,2,2,0,0,3,120,119,1,1,0,19,0,0,0,0,0,0,105,7,8,7,106,3,0,1,98,1,1,7,3,4,1.2,4,0,0,0,0,0,1,0.3,1,0,0,0,0,0,3,2,1,2,0,2,6,33.3,4,86,25,29.1,23,48,15,3,0,0,3,4,7,1,0,160,3,25,84,60,14,159,3,9,33.3,5,0,131,674,330,20,5,6,10,5,158,122,77.2,17,12,301,25,8.8,3.3,2,59,0,10,18,19,1.33,5,6,-1,-0.3,-0.27,4.2,6.5,-2.3,-0.68,-0.6,0,4,10,0,0,2,0,0,0,25,5,10,33.3
2022,Aston Villa,Premier League,Philippe Coutinho,BRA,"MF,FW",29,1992,19,16,1329,14.8,5,3,5,0,0,0,0,0.34,0.2,0.54,0.34,0.54,3.7,3.7,3.2,6.9,0.25,0.22,0.47,0.25,0.47,https://fbref.com/en/players/0ef89a37/Philippe-Coutinho,Philippe Coutinho,https://www.transfermarkt.com/philippe-coutinho/profil/spieler/80444,Attacking Midfield,14.8,5,43,16,37.2,2.91,1.08,0.12,0.31,20.6,5,0,0,0.09,1.3,1.3,https://fbref.com/en/players/0ef89a37/Philippe-Coutinho,527,641,82.2,9021,2278,271,309,87.7,187,216,86.6,55,84,65.5,3.2,-0.2,25,68,13,3,60,641,609,32,7,3,114,12,13,6,3,3,0,489,55,97,35,573,16,3,8,527,5,11,23,17,54,3.66,38,4,4,5,3,0,6,0.41,5,0,0,1,0,0,20,11,5,8,7,7,14,50,7,221,48,21.7,51,110,60,17,1,0,16,8,28,3,0,824,8,89,452,355,52,788,27,42,64.3,28,6,629,3264,1962,114,44,13,38,25,774,637,82.3,68,19,1329,70,38.9,14.8,16,80,5,3,18,0,1.21,21,17,4,0.27,0.53,18.5,16.9,1.7,0.11,0.41,0,10,22,4,13,11,0,0,0,93,6,22,21.4
2022,Aston Villa,Premier League,Keinan Davis,ENG,FW,23,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/9deaf2c8/Keinan-Davis,Keinan Davis,https://www.transfermarkt.com/keinan-davis/profil/spieler/412660,Centre-Forward,0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,0,0,https://fbref.com/en/players/9deaf2c8/Keinan-Davis,3,3,100,49,30,1,1,100,2,2,100,0,0,NA,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,5,2,0,7,0,0,NA,0,0,6,5,1,0,0,0,2,1,11,7,63.6,2,1,12,12,0.4,0.1,0,NA,0,1,12,5,0,0,0,0,0,0.05,0.1,0,0.1,0.71,0.85,0,0,1,0,0,0,0,0,0,0,0,2,0
2022,Aston Villa,Premier League,Lucas Digne,FRA,DF,28,1993,16,16,1269,14.1,0,4,0,0,0,2,0,0,0.28,0.28,0,0.28,0.6,0.6,2,2.6,0.04,0.14,0.18,0.04,0.18,https://fbref.com/en/players/1b84dbe1/Lucas-Digne,Lucas Digne,https://www.transfermarkt.com/lucas-digne/profil/spieler/126664,Left-Back,14.1,0,9,2,22.2,0.64,0.14,0,0,17.8,1,0,0,0.06,-0.6,-0.6,https://fbref.com/en/players/1b84dbe1/Lucas-Digne,632,823,76.8,9970,4476,360,397,90.7,200,260,76.9,55,125,44,2,2,29,29,24,16,56,823,628,195,19,0,107,32,62,39,13,12,2,440,185,198,607,28,33,137,2,632,0,12,25,30,46,3.26,33,12,1,0,0,0,7,0.5,6,1,0,0,0,0,19,10,12,4,3,7,18,38.9,11,157,34,21.7,74,52,31,29,8,0,21,32,51,42,0,986,64,284,359,396,27,797,4,13,30.8,7,2,531,2435,1341,56,23,3,10,17,606,541,89.3,54,16,1269,79,37.1,14.1,16,79,13,0,NA,0,1.19,21,20,1,0.07,0.2,17.8,18.5,-0.7,-0.05,0.14,0,21,23,3,62,10,0,0,0,120,25,21,54.3
2022,Aston Villa,Premier League,Anwar El Ghazi,NED,"FW,MF",26,1995,9,4,386,4.3,1,1,0,1,1,2,0,0.23,0.23,0.47,0,0.23,1.1,0.3,0.4,0.7,0.25,0.09,0.33,0.07,0.16,https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,Anwar El Ghazi,https://www.transfermarkt.com/anwar-el-ghazi/profil/spieler/183720,Right Winger,4.3,1,7,2,28.6,1.63,0.47,0,0,21.3,0,1,1,0.04,-0.1,-0.3,https://fbref.com/en/players/ffa90327/Anwar-El-Ghazi,82,115,71.3,1262,370,50,58,86.2,26,41,63.4,5,8,62.5,0.4,0.6,4,1,6,4,7,115,113,2,0,0,23,2,11,0,0,0,0,67,23,25,19,82,7,2,0,82,0,2,1,9,11,2.56,8,1,1,0,1,0,2,0.47,2,0,0,0,0,0,3,3,1,2,0,2,6,33.3,4,48,18,37.5,7,24,17,5,0,0,5,2,5,2,0,183,3,16,64,117,17,180,3,12,25,5,2,119,626,416,27,6,4,21,10,203,136,67,29,9,386,43,11.3,4.3,4,79,2,5,14,9,1.11,6,8,-2,-0.47,-0.47,3.6,7,-3.4,-0.8,-0.75,0,9,7,2,11,3,0,0,0,27,11,9,55
2022,Aston Villa,Premier League,Kortney Hause,ENG,DF,26,1995,7,4,397,4.4,1,0,1,0,0,0,0,0.23,0,0.23,0.23,0.23,0.1,0.1,0,0.1,0.02,0,0.02,0.02,0.02,https://fbref.com/en/players/bf8fad51/Kortney-Hause,Kortney Hause,https://www.transfermarkt.com/kortney-hause/profil/spieler/233124,Centre-Back,4.4,1,2,2,100,0.45,0.45,0.5,0.5,10.1,0,0,0,0.04,0.9,0.9,https://fbref.com/en/players/bf8fad51/Kortney-Hause,162,206,78.6,3509,992,53,58,91.4,75,90,83.3,33,54,61.1,0,0,0,8,0,0,6,206,201,5,5,0,29,8,1,0,0,0,0,139,15,52,159,25,10,0,1,162,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,1,2,2,100,0,47,21,44.7,30,16,1,10,5,0,5,9,13,19,0,249,35,143,112,10,6,244,2,4,50,2,0,151,960,512,3,0,0,1,2,153,145,94.8,3,7,397,57,11.6,4.4,4,87,3,3,16,19,1.14,6,9,-3,-0.68,-0.71,5.7,6.6,-1,-0.22,-0.1,0,8,2,1,1,4,0,1,0,55,20,8,71.4
2022,Aston Villa,Premier League,Danny Ings,ENG,FW,29,1992,30,22,1898,21.1,7,6,6,1,1,4,0,0.33,0.28,0.62,0.28,0.57,7.3,6.6,2,8.6,0.35,0.1,0.44,0.31,0.41,https://fbref.com/en/players/07802f7f/Danny-Ings,Danny Ings,https://www.transfermarkt.com/danny-ings/profil/spieler/134294,Centre-Forward,21.1,7,48,17,35.4,2.28,0.81,0.13,0.35,13.3,0,1,1,0.14,-0.3,-0.6,https://fbref.com/en/players/07802f7f/Danny-Ings,258,380,67.9,3596,892,164,211,77.7,58,91,63.7,19,38,50,2,4,16,14,14,3,27,380,359,21,1,1,93,9,17,0,0,0,0,235,74,71,70,265,24,1,4,258,2,4,21,14,31,1.47,24,0,1,4,1,1,8,0.38,8,0,0,0,0,0,26,11,6,14,6,11,28,39.3,17,385,89,23.1,52,165,168,30,4,0,26,15,41,19,0,623,21,68,260,317,126,601,11,35,31.4,13,3,360,1632,795,42,9,10,46,17,768,399,52,117,30,1898,63,55.5,21.1,22,79,7,8,20,3,1.23,29,26,3,0.14,0.44,27.5,24.9,2.6,0.12,0.58,0,20,14,11,17,11,0,0,0,89,23,52,30.7
2022,Aston Villa,Premier League,Tim Iroegbunam,ENG,MF,18,2003,3,1,92,1,0,0,0,0,0,1,0,0,0,0,0,0,0.1,0.1,0,0.1,0.13,0,0.13,0.13,0.13,https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam,Tim Iroegbunam,https://www.transfermarkt.com/tim-iroegbunam/profil/spieler/696589,Central Midfield,1,0,1,0,0,0.98,0,0,NA,11,0,0,0,0.13,-0.1,-0.1,https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam,21,25,84,339,142,11,14,78.6,9,10,90,1,1,100,0,0,0,2,0,0,4,25,25,0,0,0,7,0,0,0,0,0,0,22,0,3,7,15,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,2,0,1,2,50,1,24,8,33.3,6,16,2,1,0,0,1,2,7,1,0,33,1,10,23,3,1,33,0,0,NA,0,0,19,122,78,3,1,0,0,0,14,14,100,0,3,92,31,2.7,1,1,72,0,2,10,19,2.33,1,0,1,0.98,1.06,1.3,0.6,0.7,0.69,0.85,0,2,1,0,0,2,0,0,0,10,3,0,100
2022,Aston Villa,Premier League,Ezri Konsa,ENG,DF,23,1997,29,29,2477,27.5,2,0,2,0,0,6,2,0.07,0,0.07,0.07,0.07,1.5,1.5,0.3,1.7,0.05,0.01,0.06,0.05,0.06,https://fbref.com/en/players/0313a347/Ezri-Konsa,Ezri Konsa,https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403,Centre-Back,27.5,2,15,6,40,0.55,0.22,0.13,0.33,7,0,0,0,0.1,0.5,0.5,https://fbref.com/en/players/0313a347/Ezri-Konsa,850,971,87.5,16866,5122,261,286,91.3,464,497,93.4,111,166,66.9,0.3,-0.3,4,26,0,0,33,971,927,44,35,0,113,17,1,0,0,0,0,748,86,137,91,784,49,7,7,850,0,20,18,9,10,0.36,8,0,0,1,0,1,0,0,0,0,0,0,0,0,26,14,15,10,1,7,13,53.8,6,179,64,35.8,106,60,13,43,22,0,21,45,71,81,2,1205,215,708,490,72,35,1170,6,8,75,6,0,725,3197,1679,29,8,0,9,8,794,757,95.3,7,29,2477,85,72.4,27.5,29,85,24,0,NA,3,1.21,36,41,-5,-0.18,-0.47,30.4,37.9,-7.5,-0.27,-0.51,1,17,38,1,1,14,0,1,0,183,60,43,58.3
2022,Aston Villa,Premier League,Douglas Luiz,BRA,MF,23,1998,34,31,2715,30.2,2,3,2,0,0,7,0,0.07,0.1,0.17,0.07,0.17,2,2,2.5,4.5,0.07,0.08,0.15,0.07,0.15,https://fbref.com/en/players/6f7d826d/Douglas-Luiz,Douglas Luiz,https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,Defensive Midfield,30.2,2,23,8,34.8,0.76,0.27,0.09,0.25,23.7,8,0,0,0.09,0,0,https://fbref.com/en/players/6f7d826d/Douglas-Luiz,1246,1495,83.3,23908,6485,493,549,89.8,541,613,88.3,186,289,64.4,2.5,0.5,36,88,20,2,101,1495,1314,181,113,3,173,49,27,56,33,12,2,1076,155,264,144,1237,61,10,13,1246,4,26,35,13,75,2.49,46,19,1,3,6,0,8,0.27,3,2,0,2,1,0,64,43,35,24,5,24,73,32.9,49,524,156,29.8,229,243,52,44,8,0,36,61,125,29,0,1783,86,481,1023,365,9,1609,15,35,42.9,17,2,1072,5351,2433,95,21,1,27,24,1173,1088,92.8,29,34,2715,80,79.4,30.2,31,86,22,3,20,0,1.24,43,38,5,0.17,1.06,37.6,39.3,-1.7,-0.06,0.38,0,51,45,0,27,43,0,0,0,285,37,31,54.4
